order_id,customer_id,customer_name,email,phone,city,order_date,ship_date,category,unit_price_aed,quantity,payment_method,flag_ship_before_order,flag_invalid_email,flag_price_outlier
ORD004624,CUST00159,Omar Nasser,omar.nasser13@hotmail.com,+971 53 3480143,Ajman,2025-03-27,2025-04-03,Fashion,-144.29,4,Cash on Delivery,False,False,True
ORD004786,CUST01255,Rashid Ahmed,rashid.ahmed@gmail,+971 53 2187693,Abu Dhabi,2025-02-04,2025-02-05,Toys,49.13,5,Apple Pay,False,True,False
ORD003294,CUST01362,Layla Al Maktoum,laylaalmaktoumgmail.com,+971 57 1869854,Ras Al Khaimah,2025-04-16,2025-04-21,Beauty,,4,Cash on Delivery,False,True,False
ORD004259,CUST00959,Huda Al Ali,hudaalaligmail.com,+971 59 6188268,Dubai,2025-06-27,2025-07-01,Toys,60.84,5,Credit Card,False,True,False
ORD000043,CUST00547,Fatima Ahmed,fatima.ahmed57@hotmail.com,+971 50 7844947,Ajman,2025-05-05,2025-04-30,Beauty,59.4,2,Credit Card,True,False,False
ORD003235,CUST00791,Noor Sheikh,noor.sheikh84@gmail.com,+971 51 2632397,Abu Dhabi,2026-03-09,2026-03-08,Fashion,18.53,5,Apple Pay,True,False,False
ORD002884,CUST01288,Tariq Al Maktoum,tariq.almaktoum@gmail,+971 59 6198692,Sharjah,2025-01-15,2025-01-23,Toys,105.39,2,Credit Card,False,True,False
ORD003175,CUST00124,Noor Patel,noor.patel@gmail,+971 51 2528934,Sharjah,2025-03-27,2025-03-28,Toys,24.48,3,Credit Card,False,True,False
ORD000736,CUST00874,Amina Ibrahim,aminaibrahimgmail.com,+971 56 1736094,Dubai,2025-07-23,2025-07-27,Electronics,106.98,1,Credit Card,False,True,False
ORD003299,CUST01405,Khalid Ibrahim,khalid.ibrahim@gmail,+971 50 5872402,Sharjah,2025-05-14,2025-05-23,Sports,21.04,1,Apple Pay,False,True,False
ORD002171,CUST00661,Khalid Rahman,khalid.rahman55@gmail.com,+971 57 1140728,Dubai,2026-06-04,2026-04-09,Sports,178.99,5,Credit Card,True,False,False
ORD004450,CUST00397,Tariq Rahman,tariq.rahman@gmail,+971 56 6817266,Dubai,2026-06-29,2026-07-06,Beauty,297.89,1,Apple Pay,False,True,False
ORD002915,CUST01797,Reem Ahmed,reemahmedgmail.com,+971 50 4485910,Abu Dhabi,2026-02-23,2026-02-28,Fashion,132.36,5,Cash on Delivery,False,True,False
ORD003924,CUST00136,Mohammed Hassan,mohammedhassangmail.com,+971 59 8399551,Sharjah,2025-02-27,2025-02-28,Toys,13.31,1,Apple Pay,False,True,False
ORD001522,CUST00322,Rashid Al Falasi,rashid.alfalasi46@hotmail.com,+971 54 5293840,Ras Al Khaimah,2025-01-20,2025-01-17,Fashion,119.35,1,Credit Card,True,False,False
ORD003376,CUST01690,Fatima Al Amiri,fatima.alamiri@gmail,+971 51 2009673,Dubai,2025-05-20,2025-05-24,Toys,23.95,1,Credit Card,False,True,False
ORD002717,CUST00319,Khalid Al Maktoum,khalid.almaktoum65@outlook.com,+971 54 2929831,Sharjah,2025-12-09,2025-12-05,Beauty,124.65,1,Debit Card,True,False,False
ORD002558,CUST00318,Reem Hassan,reem.hassan@gmail,+971 53 9181848,Dubai,2025-08-18,2025-08-28,Books,66.91,2,Credit Card,False,True,False
ORD001364,CUST01747,Reem Nasser,reem.nasser21@gmail.com,+971 51 2979968,Abu Dhabi,2026-01-12,2026-01-07,Sports,25.2,3,Cash on Delivery,True,False,False
ORD000963,CUST01718,Tariq Ibrahim,tariq.ibrahim66@hotmail.com,+971 56 7661811,Abu Dhabi,2025-09-07,2025-07-19,Home & Kitchen,81.17,3,Credit Card,True,False,False
ORD001637,CUST01146,Mariam Sheikh,mariamsheikhgmail.com,+971 57 4580392,Sharjah,2025-09-10,2025-09-17,Toys,25.66,2,Cash on Delivery,False,True,False
ORD004420,CUST00363,Hassan Al Suwaidi,hassan.alsuwaidi52@yahoo.com,+971 58 4994179,Dubai,2026-02-17,2026-02-13,Beauty,7.25,1,Cash on Delivery,True,False,False
ORD004950,CUST01047,Tariq Al Rashid,tariq.alrashid@gmail,+971 55 8857374,Dubai,2025-02-05,2025-01-31,Fashion,,5,Apple Pay,True,True,False
ORD000361,CUST00196,Khalid Al Falasi,khalid.alfalasi43@gmail.com,+971 56 7222689,Ajman,2025-12-29,2026-01-08,Electronics,-112.09,4,Cash on Delivery,False,False,True
ORD000254,CUST01169,Salem Al Suwaidi,salem.alsuwaidi13@yahoo.com,+971 59 7707501,Abu Dhabi,2025-09-06,2025-06-15,Beauty,187.25,2,Credit Card,True,False,False
ORD003578,CUST01249,Reem Al Amiri,reemalamirigmail.com,+971 59 5018825,Abu Dhabi,2025-10-04,2025-10-08,Beauty,35.22,5,Apple Pay,False,True,False
ORD003494,CUST00938,Noor Al Maktoum,noor.almaktoum@gmail,+971 54 9753274,Ras Al Khaimah,2026-02-20,2026-02-28,Toys,39.04,5,Credit Card,False,True,False
ORD002019,CUST00034,Yousef Ahmed,yousef.ahmed@gmail,+971 54 1947684,Ajman,2025-05-29,2025-05-31,Electronics,125.89,1,Apple Pay,False,True,False
ORD003705,CUST01304,Hassan Khan,hassan.khan17@gmail.com,+971 52 4977522,Abu Dhabi,2025-01-15,2025-01-11,Groceries,,1,Credit Card,True,False,False
ORD001729,CUST00111,Ali  Al Amiri,ali.alamiri81@outlook.com,+971 57 1699094,Ras Al Khaimah,2025-02-28,2025-03-06,Fashion,9628.0,4,Credit Card,False,False,True
ORD003456,CUST00762,Ali Nasser,ali.nasser@gmail,+971 54 4003887,Abu Dhabi,2026-05-29,2026-05-30,Home & Kitchen,519.55,1,Credit Card,False,True,False
ORD004069,CUST00345,Mohammed Khan,mohammed.khan77@gmail.com,+971 53 7929162,Abu Dhabi,2026-02-15,2026-02-12,Toys,20.3,2,Credit Card,True,False,False
ORD004904,CUST00255,Ahmed Al Suwaidi,ahmedalsuwaidigmail.com,+971 56 4548144,Dubai,2026-03-20,2026-03-24,Books,45.91,1,Credit Card,False,True,False
ORD000831,CUST01291,Mariam Rahman,mariam.rahman@gmail,+971 55 3016385,Dubai,2026-05-09,2026-05-11,Home & Kitchen,17.38,3,Credit Card,False,True,False
ORD003694,CUST01388,Sara Ibrahim,sara.ibrahim69@outlook.com,+971 55 6649720,Ras Al Khaimah,2025-11-26,2025-11-22,Electronics,191.98,1,Apple Pay,True,False,False
ORD004511,CUST00020,Ahmed Al Maktoum,ahmed.almaktoum@gmail,+971 50 5145645,Ras Al Khaimah,2026-02-02,2026-02-06,Groceries,20.35,2,Debit Card,False,True,False
ORD004316,CUST01579,Hassan Al Ali,hassanalaligmail.com,+971 58 5454620,Fujairah,2026-04-23,2026-04-27,Sports,182.35,5,Credit Card,False,True,False
ORD002549,CUST01581,Salem Al Ali,salem.alali32@yahoo.com,+971 50 9514273,Ajman,2025-11-02,2025-02-13,Beauty,185.19,1,Debit Card,True,False,False
ORD000166,CUST00215,Rashid Hassan,rashid.hassan@gmail,+971 50 8236404,Sharjah,2025-06-14,2025-06-23,Fashion,100.76,5,Cash on Delivery,False,True,False
ORD002714,CUST00506,Tariq Al Falasi,tariq.alfalasi@gmail,+971 54 8024853,Ras Al Khaimah,2025-12-17,2025-12-24,Toys,16.46,2,Apple Pay,False,True,False
ORD001820,CUST01211,Khalid Al Rashid,khalid.alrashid@gmail,+971 56 4999043,Ajman,2025-11-13,2025-11-18,Beauty,24.85,5,Credit Card,False,True,False
ORD003038,CUST01793,Reem Malik,reem.malik@gmail,+971 51 7443037,Abu Dhabi,2026-01-09,2026-01-13,Home & Kitchen,79.08,5,Credit Card,False,True,False
ORD000049,CUST00359,Sara Khan,sara.khan@gmail,+971 54 1157662,Fujairah,2025-09-04,2025-09-14,Home & Kitchen,94.03,2,Apple Pay,False,True,False
ORD004246,CUST00749,Noor Khan,noorkhangmail.com,+971 59 7609895,Dubai,2026-03-20,2026-03-29,Books,14.25,1,Credit Card,False,True,False
ORD001379,CUST01392,Mariam Al Ali,mariam.alali92@outlook.com,+971 57 8180776,Dubai,2026-05-04,2026-04-07,Books,36.39,3,Apple Pay,True,False,False
ORD002839,CUST01293,Rashid Patel,rashid.patel@gmail,+971 56 2844075,Fujairah,2026-03-21,2026-03-23,Sports,613.25,5,Credit Card,False,True,False
ORD002844,CUST00668,Huda Malik,huda.malik78@gmail.com,+971 53 1808402,Abu Dhabi,2025-12-07,2025-07-16,Fashion,20.74,1,Apple Pay,True,False,False
ORD001700,CUST00411,Noor Khan,noor.khan@gmail,+971 58 3087855,Abu Dhabi,2025-02-09,2025-02-16,Home & Kitchen,79.8,1,Cash on Delivery,False,True,False
ORD001007,CUST00857,Ali Al Maktoum,ali.almaktoum@gmail,+971 52 3531839,Fujairah,2025-03-27,2025-04-06,Home & Kitchen,163.24,3,Credit Card,False,True,False
ORD002237,CUST00364,Ahmed Hassan,ahmed.hassan64@yahoo.com,+971 54 2952004,Fujairah,2025-05-04,2025-04-14,Groceries,67.64,1,Credit Card,True,False,False
ORD001658,CUST00303,Mohammed Al Rashid,mohammed.alrashid23@hotmail.com,+971 56 2048892,Sharjah,2025-06-05,2025-06-12,Electronics,24904.0,2,Credit Card,False,False,True
ORD002674,CUST00682,Rashid Sheikh,rashid.sheikh29@outlook.com,+971 53 5622659,Ajman,2026-12-03,2026-03-22,Groceries,38.91,1,Debit Card,True,False,False
ORD004211,CUST00623,Reem Al Rashid,reem.alrashid@gmail,+971 59 9956278,Fujairah,2025-05-24,2025-05-29,Groceries,51.61,4,Cash on Delivery,False,True,False
ORD002211,CUST00861,Khalid Malik,khalid.malik20@yahoo.com,+971 59 9530217,Fujairah,2025-08-13,2025-08-09,Sports,19.1,5,Credit Card,True,False,False
ORD000617,CUST00708,Zainab Al Suwaidi,zainab.alsuwaidi@gmail,+971 59 3797337,Fujairah,2026-01-14,2026-01-20,Books,74.4,1,Debit Card,False,True,False
ORD004670,CUST01148,Reem Malik,reemmalikgmail.com,+971 52 7954055,Fujairah,2025-08-25,2025-08-30,Electronics,69.1,5,Credit Card,False,True,False
ORD000932,CUST01501,Huda Nasser,huda.nasser@gmail,+971 51 1595954,Ras Al Khaimah,2026-06-12,2026-06-20,Beauty,437.54,1,Debit Card,False,True,False
ORD001402,CUST01055,Ali Ahmed,ali.ahmed94@outlook.com,+971 50 7990905,Sharjah,2026-12-03,2026-03-22,Beauty,114.05,4,Cash on Delivery,True,False,False
ORD003582,CUST00518,Sara Patel,sara.patel@gmail,+971 56 9532366,Sharjah,2026-04-06,2026-06-09,Groceries,252.48,2,Cash on Delivery,False,True,False
ORD004202,CUST00362,Zainab Al Maktoum,zainab.almaktoum@gmail,+971 56 8004576,Ras Al Khaimah,2026-06-15,2026-06-25,Fashion,22.42,1,Cash on Delivery,False,True,False
ORD001319,CUST00081,Salem Rahman,,+971 57 9242231,Dubai,2025-05-01,2025-01-08,Sports,36.25,1,Credit Card,True,False,False
ORD001443,CUST01565,Reem Al Ali,reem.alali60@outlook.com,+971 53 2342662,Ajman,2025-03-04,2025-03-01,Beauty,79.92,5,Cash on Delivery,True,False,False
ORD002384,CUST01270,Sara Al Rashid,sara.alrashid@gmail,+971 52 3338732,Ras Al Khaimah,2026-01-11,2026-01-18,Groceries,,4,Credit Card,False,True,False
ORD001423,CUST01468,Hassan Sheikh,hassan.sheikh@gmail,+971 55 6705019,Ajman,2026-05-16,2026-05-20,Sports,46.3,3,Cash on Delivery,False,True,False
ORD000649,CUST00827,Omar Hassan,omar.hassan80@hotmail.com,+971 50 7325627,Dubai,2025-12-06,2025-12-02,Electronics,52.94,1,Apple Pay,True,False,False
ORD002301,CUST01732,Salem Rahman,salem.rahman@gmail,+971 55 8313012,Ajman,2026-04-05,2026-04-15,Beauty,,2,Debit Card,False,True,False
ORD001455,CUST01675,Sara Malik,saramalikgmail.com,+971 50 1325245,Fujairah,2026-02-06,2026-02-08,Toys,5869.5,1,Credit Card,False,True,True
ORD004022,CUST01498,Aisha Sheikh,aisha.sheikh@gmail,+971 52 5050394,Abu Dhabi,2025-05-31,2025-06-07,Fashion,16.06,4,Credit Card,False,True,False
ORD001307,CUST00847,Salem Al Amiri,salem.alamiri37@outlook.com,+971 52 7839536,Abu Dhabi,2025-06-09,2025-06-07,Fashion,68.59,5,Cash on Delivery,True,False,False
ORD000263,CUST01663,Salem Hassan,salem.hassan@gmail,+971 52 2472955,Sharjah,2025-01-31,2025-02-05,Beauty,2.61,4,Cash on Delivery,False,True,False
ORD000832,CUST01631,Layla Malik,layla.malik81@hotmail.com,+971 56 7531140,Dubai,2025-06-18,2025-06-22,Electronics,-26.61,4,Credit Card,False,False,True
ORD000327,CUST01149,Hassan Nasser,hassan.nasser@gmail,+971 56 3341557,Ajman,2026-02-03,2026-03-07,Home & Kitchen,212.32,4,Cash on Delivery,False,True,False
ORD003225,CUST01503,Zainab Rahman,zainabrahmangmail.com,+971 55 3895425,Abu Dhabi,2026-03-04,,Beauty,88.57,1,Credit Card,False,True,False
ORD004834,CUST01460,Hassan Patel,hassan.patel17@yahoo.com,+971 56 9143482,Dubai,2025-07-16,2025-07-11,Groceries,123.93,2,Credit Card,True,False,False
ORD000747,CUST00007,Reem Rahman,reem.rahman@gmail,+971 54 1855521,Sharjah,2026-05-22,2026-05-31,Sports,80.38,4,Debit Card,False,True,False
ORD001226,CUST00004,Huda Al Falasi,huda.alfalasi96@hotmail.com,+971 53 5507448,Abu Dhabi,2025-12-10,2025-10-13,Home & Kitchen,58.57,1,Debit Card,True,False,False
ORD000524,CUST00624,Aisha Al Maktoum,aisha.almaktoum@gmail,+971 55 3483052,Ras Al Khaimah,2026-01-24,2026-01-27,Home & Kitchen,117.99,1,Debit Card,False,True,False
ORD004031,CUST00523,Mohammed Nasser,mohammed.nasser51@yahoo.com,+971 50 9000608,Ras Al Khaimah,2026-03-02,2026-02-05,Electronics,157.94,1,Credit Card,True,False,False
ORD003147,CUST00509,Aisha Hassan,aisha.hassan37@gmail.com,+971 56 1546588,Sharjah,2025-11-05,2025-05-15,Electronics,32.86,2,Credit Card,True,False,False
ORD001555,CUST00037,Yousef Patel,yousef.patel@gmail,+971 50 9630811,Fujairah,2025-09-25,2025-10-04,Books,-53.17,1,Apple Pay,False,True,True
ORD002021,CUST01190,Amina Ibrahim,amina.ibrahim57@outlook.com,+971 59 7445481,Ras Al Khaimah,2025-04-03,2025-03-09,Electronics,70.81,1,Cash on Delivery,True,False,False
ORD003497,CUST00687,Rashid Al Maktoum,rashid.almaktoum27@hotmail.com,+971 52 5751912,Dubai,2026-03-06,2026-03-04,Books,150.73,4,Cash on Delivery,True,False,False
ORD004229,CUST00089,Layla Al Ali,layla.alali58@hotmail.com,+971 50 8095419,Ras Al Khaimah,2026-03-03,2026-03-01,Beauty,87.93,4,Credit Card,True,False,False
ORD002988,CUST00579,Salem Al Rashid,salem.alrashid@gmail,+971 57 1710495,Dubai,2025-01-09,2025-09-08,Electronics,73.21,2,Credit Card,False,True,False
ORD000238,CUST00171,Salem Patel,salempatelgmail.com,+971 55 6455972,Dubai,2026-02-04,2026-02-08,Sports,80.35,1,Debit Card,False,True,False
ORD003836,CUST00857,Fatima Al Rashid,fatima.alrashid@gmail,+971 53 1388332,Sharjah,2026-02-20,2026-02-28,Home & Kitchen,44.81,3,Apple Pay,False,True,False
ORD000818,CUST00158,Fatima Al Rashid,fatima.alrashid98@outlook.com,+971 52 4501464,Ajman,2025-08-04,2025-04-17,Toys,162.33,1,Credit Card,True,False,False
ORD000191,CUST00327,Fatima Nasser,fatimanassergmail.com,+971 57 2894776,Ajman,2026-03-25,2026-04-01,Groceries,42.67,1,Apple Pay,False,True,False
ORD001485,CUST01604,Aisha  Malik,aisha.malik14@outlook.com,+971 55 5866606,Fujairah,2026-08-05,2026-05-09,Fashion,83.49,1,Debit Card,True,False,False
ORD003188,CUST01136,Aisha Nasser,aishanassergmail.com,+971 52 7856905,Dubai,2026-04-13,2026-04-15,Electronics,162.99,4,Credit Card,False,True,False
ORD000787,CUST00141,Fatima Khan,fatima.khan@gmail,+971 51 5433920,Dubai,2025-04-20,2025-04-21,Books,153.53,4,Credit Card,False,True,False
ORD002207,CUST00617,Zainab Al Ali,zainab.alali@gmail,+971 53 1914616,Dubai,2026-03-20,2026-03-30,Electronics,294.16,1,Debit Card,False,True,False
ORD004867,CUST00426,Reem Al Rashid,reem.alrashid@gmail,+971 59 7952703,Abu Dhabi,2025-05-30,2025-06-09,Home & Kitchen,80.71,5,Apple Pay,False,True,False
ORD003921,CUST00771,Mariam Al Suwaidi,mariamalsuwaidigmail.com,+971 50 1814856,Ras Al Khaimah,2025-08-24,2025-09-01,Sports,426.45,3,Credit Card,False,True,False
ORD000573,CUST01544,Khalid Malik,khalidmalikgmail.com,+971 50 7199861,Abu Dhabi,2025-05-25,2025-06-03,Home & Kitchen,92.47,1,Credit Card,False,True,False
ORD000365,CUST01571,Ahmed Al Suwaidi,ahmed.alsuwaidi10@outlook.com,+971 55 2779557,Sharjah,2025-07-04,2025-04-08,Sports,132.97,1,Apple Pay,True,False,False
ORD001663,CUST00681,Omar Sheikh,omar.sheikh58@outlook.com,+971 52 6277562,Sharjah,2025-11-05,2025-05-16,Home & Kitchen,7.99,5,Credit Card,True,False,False
ORD002834,CUST01612,Zainab Al Falasi,zainab.alfalasi70@outlook.com,+971 50 6478848,Abu Dhabi,2026-01-26,2026-01-21,Groceries,50.7,1,Cash on Delivery,True,False,False
ORD000675,CUST01540,Rashid Al Ali,rashid.alali@gmail,+971 50 1078199,Ras Al Khaimah,2025-03-04,2025-03-05,Groceries,16.32,1,Credit Card,False,True,False
ORD004480,CUST01241,Rashid Al Falasi,,+971 56 4004532,Dubai,2026-06-08,2026-06-16,Beauty,19131.0,4,Debit Card,False,False,True
ORD002325,CUST01396,Yousef Ibrahim,yousef.ibrahim62@outlook.com,+971 57 7972079,Dubai,2025-05-17,2025-05-24,Fashion,-66.31,1,Credit Card,False,False,True
ORD000300,CUST00246,Aisha Al Rashid,aisha.alrashid@gmail,+971 57 5636946,Ajman,2025-07-09,2025-07-12,Sports,125.16,1,Cash on Delivery,False,True,False
ORD000890,CUST00354,Ahmed Al Suwaidi,ahmed.alsuwaidi@gmail,+971 53 7379534,Ajman,2025-02-17,2025-02-23,Books,202.09,1,Credit Card,False,True,False
ORD002322,CUST00439,Rashid Nasser,rashid.nasser4@yahoo.com,+971 57 6863870,Ajman,2025-06-28,2025-06-24,Electronics,7266.0,4,Credit Card,True,False,True
ORD000527,CUST01034,Ali Nasser,alinassergmail.com,+971 54 8098339,Abu Dhabi,2026-01-30,2026-02-09,Beauty,13.1,2,Credit Card,False,True,False
ORD004794,CUST00011,Zainab Patel,zainabpatelgmail.com,+971 59 6369451,Sharjah,2026-04-25,2026-05-02,Groceries,86.86,4,Cash on Delivery,False,True,False
ORD003623,CUST00858,Omar Al Suwaidi,omar.alsuwaidi@gmail,+971 55 7854371,Ajman,2025-07-24,,Groceries,9.22,1,Credit Card,False,True,False
ORD000377,CUST00989,Mohammed Sheikh,mohammedsheikhgmail.com,+971 50 1304180,Ras Al Khaimah,2026-05-19,2026-05-26,Books,159.54,2,Credit Card,False,True,False
ORD001249,CUST01397,Ahmed Rahman,ahmed.rahman28@yahoo.com,+971 56 5142269,Ras Al Khaimah,2025-04-24,2025-04-20,Fashion,84.25,1,Credit Card,True,False,False
ORD002447,CUST00426,Amina Al Ali,aminaalaligmail.com,+971 50 7019864,Ras Al Khaimah,2026-02-28,2026-02-27,Groceries,89.5,2,Credit Card,True,True,False
ORD000418,CUST00675,Omar Sheikh,omar.sheikh25@hotmail.com,+971 59 1199493,Abu Dhabi,2025-09-25,2025-09-22,Sports,74.86,4,Apple Pay,True,False,False
ORD004871,CUST00789,Yousef Khan,yousef.khan40@outlook.com,+971 52 6975680,Ras Al Khaimah,2025-01-29,2025-02-05,Sports,144644.0,5,Debit Card,False,False,True
ORD004451,CUST00067,Fatima Al Falasi,fatima.alfalasi2@gmail.com,+971 54 5657903,Ras Al Khaimah,2025-12-10,2025-12-18,Beauty,-40.65,1,Credit Card,False,False,True
ORD003093,CUST00026,Zainab Ahmed,zainabahmedgmail.com,+971 52 2773295,Fujairah,2026-03-14,2026-03-24,Sports,60.68,3,Credit Card,False,True,False
ORD001998,CUST00522,Zainab Rahman,zainab.rahman@gmail,+971 54 6378689,Dubai,2025-08-11,2025-08-21,Groceries,27.61,3,Apple Pay,False,True,False
ORD001582,CUST01472,Mohammed Khan,,+971 56 3412240,Abu Dhabi,2026-06-08,2026-06-07,Beauty,210.32,5,Credit Card,True,False,False
ORD003174,CUST00996,Huda Nasser,huda.nasser@gmail,+971 58 7168510,Ajman,2026-04-29,,Toys,144.9,3,Credit Card,False,True,False
ORD003125,CUST01383,Mariam  Sheikh,mariam.sheikh@gmail,+971 59 4033433,Dubai,2025-01-20,2025-01-25,Sports,58.01,4,Cash on Delivery,False,True,False
ORD004012,CUST00092,Hassan Al Falasi,hassan.alfalasi@gmail,+971 58 2093856,Ajman,2026-03-18,2026-03-19,Toys,16.35,5,Credit Card,False,True,False
ORD002509,CUST00745,Ali Sheikh,ali.sheikh58@gmail.com,+971 54 1819784,Sharjah,2025-02-01,2025-01-04,Toys,17.27,2,Credit Card,True,False,False
ORD002090,CUST01532,Mohammed Al Amiri,mohammedalamirigmail.com,+971 55 1545415,Sharjah,2026-04-04,2026-04-05,Groceries,284.99,1,Cash on Delivery,False,True,False
ORD001614,CUST01061,Mohammed Ibrahim,mohammed.ibrahim68@gmail.com,+971 59 3027043,Ajman,2025-08-02,2025-02-17,Sports,61.69,1,Apple Pay,True,False,False
ORD001703,CUST01078,Salem Patel,salem.patel44@gmail.com,+971 54 5392305,Fujairah,2025-12-02,2025-02-21,Fashion,125.8,3,Credit Card,True,False,False
ORD000474,CUST00822,Aisha Khan,,+971 58 6141309,Abu Dhabi,2026-03-13,2026-03-11,Fashion,261.62,4,Apple Pay,True,False,False
ORD004037,CUST01696,Tariq Al Suwaidi,tariq.alsuwaidi@gmail,+971 58 6652072,Fujairah,2025-12-08,2025-08-19,Home & Kitchen,111.83,1,Debit Card,True,True,False
ORD003581,CUST00152,Ali Khan,alikhangmail.com,+971 50 6175905,Fujairah,2026-06-05,2026-06-07,Toys,558.23,1,Apple Pay,False,True,False
ORD000951,CUST00110,Noor Nasser,noor.nasser22@yahoo.com,+971 53 3269458,Ajman,2025-06-16,2025-06-14,Beauty,52.39,1,Cash on Delivery,True,False,False
ORD002567,CUST00175,Reem Ahmed,reem.ahmed@gmail,+971 50 2788174,Ajman,2026-05-20,2026-05-26,Fashion,24.64,3,Credit Card,False,True,False
ORD001431,CUST00301,Tariq Patel,tariq.patel51@hotmail.com,+971 55 6318806,Sharjah,2026-08-04,2026-04-13,Toys,90.69,2,Debit Card,True,False,False
ORD001251,CUST00078,Amina Ahmed,amina.ahmed@gmail,+971 50 1797935,Ajman,2025-04-04,2025-04-05,Sports,92.84,1,Credit Card,False,True,False
ORD003652,CUST00223,Yousef Nasser,,+971 56 5884185,Sharjah,2025-11-05,2025-05-19,Toys,115.68,3,Credit Card,True,False,False
ORD000160,CUST00327,Tariq Ahmed,tariqahmedgmail.com,+971 53 6335227,Sharjah,2025-02-27,2025-03-03,Toys,,1,Debit Card,False,True,False
ORD001447,CUST00417,Ahmed Patel,ahmed.patel88@hotmail.com,+971 56 2135470,Sharjah,2026-03-03,2026-02-27,Toys,39.31,1,Credit Card,True,False,False
ORD004559,CUST01222,Layla Nasser,layla.nasser@gmail,+971 54 9008423,Abu Dhabi,2025-07-28,2025-07-29,Fashion,38.95,1,Debit Card,False,True,False
ORD000919,CUST00654,Reem Hassan,reem.hassan76@gmail.com,+971 59 6308180,Dubai,2026-10-05,2026-05-19,Home & Kitchen,42.67,2,Apple Pay,True,False,False
ORD002790,CUST00756,Zainab Rahman,zainab.rahman56@outlook.com,+971 56 3729298,Fujairah,2025-02-21,2025-02-18,Fashion,79.95,1,Credit Card,True,False,False
ORD001995,CUST01687,Amina Al Suwaidi,amina.alsuwaidi75@hotmail.com,+971 53 4759638,Ras Al Khaimah,2025-11-25,2025-11-28,Toys,-94.77,1,Credit Card,False,False,True
ORD003395,CUST01208,Tariq Hassan,tariq.hassan16@yahoo.com,+971 53 6535964,Dubai,2025-04-23,2025-04-18,Fashion,479.4,2,Credit Card,True,False,False
ORD000526,CUST00160,Omar Al Rashid,omar.alrashid@gmail,+971 53 9852408,Abu Dhabi,2025-01-14,2025-01-22,Toys,10.97,1,Cash on Delivery,False,True,False
ORD000828,CUST00390,Omar Khan,omarkhangmail.com,+971 59 1385216,Abu Dhabi,2025-10-29,2025-11-05,Toys,39.53,1,Apple Pay,False,True,False
ORD000406,CUST00262,Mohammed Patel,mohammed.patel@gmail,+971 50 5947882,Dubai,2025-11-05,2025-11-12,Fashion,124.32,1,Credit Card,False,True,False
ORD002389,CUST01283,Hassan Sheikh,hassan.sheikh37@hotmail.com,+971 51 1615087,Sharjah,2025-08-27,2025-08-26,Books,162.42,1,Cash on Delivery,True,False,False
ORD004442,CUST01360,Zainab Nasser,zainab.nasser9@yahoo.com,+971 54 8487780,Abu Dhabi,2026-05-01,2026-01-06,Fashion,83.36,1,Debit Card,True,False,False
ORD000067,CUST00345,Rashid Patel,rashid.patel@gmail,+971 51 3456926,Fujairah,2026-06-07,2026-06-13,Groceries,62.05,1,Debit Card,False,True,False
ORD000130,CUST00200,Mariam Al Ali,mariam.alali41@outlook.com,+971 53 9656941,Dubai,2025-04-28,2025-04-25,Fashion,40.31,1,Cash on Delivery,True,False,False
ORD001930,CUST00860,Huda Nasser,hudanassergmail.com,+971 51 5930508,Sharjah,2026-06-05,2026-06-06,Groceries,472.65,2,Credit Card,False,True,False
ORD004423,CUST01281,Aisha Hassan,aisha.hassan@gmail,+971 57 4604442,Dubai,2025-02-25,2025-02-28,Groceries,,3,Debit Card,False,True,False
ORD000723,CUST01263,Layla Al Falasi,laylaalfalasigmail.com,+971 59 3675751,Dubai,2025-02-21,2025-02-26,Electronics,17.32,4,Cash on Delivery,False,True,False
ORD003764,CUST00772,Ali Rahman,ali.rahman@gmail,+971 50 3150905,Ajman,2025-09-06,2025-06-18,Toys,,3,Credit Card,True,True,False
ORD000308,CUST00130,Sara  Ibrahim,saraibrahimgmail.com,+971 51 7310431,Sharjah,2025-06-22,2025-07-01,Home & Kitchen,,1,Debit Card,False,True,False
ORD003081,CUST01417,Noor Patel,noor.patel@gmail,+971 51 3675343,Ras Al Khaimah,2026-05-19,2026-05-21,Home & Kitchen,221.52,1,Apple Pay,False,True,False
ORD004598,CUST00107,Mohammed Al Amiri,mohammedalamirigmail.com,+971 52 8872621,Fujairah,2025-06-22,,Books,242.57,5,Apple Pay,False,True,False
ORD003231,CUST00462,Omar Ibrahim,omaribrahimgmail.com,+971 51 2119403,Dubai,2025-10-25,2025-10-31,Groceries,43.91,2,Cash on Delivery,False,True,False
ORD003839,CUST00285,Amina Al Suwaidi,amina.alsuwaidi@gmail,+971 55 6051736,Abu Dhabi,2025-03-28,2025-04-01,Toys,25.33,1,Credit Card,False,True,False
ORD003327,CUST00779,Huda Al Maktoum,huda.almaktoum99@outlook.com,+971 55 4913596,Ras Al Khaimah,2026-08-06,2026-06-11,Sports,66.53,2,Credit Card,True,False,False
ORD001247,CUST01574,Omar Malik,omar.malik51@outlook.com,+971 56 4441255,Ras Al Khaimah,2025-12-10,2025-10-22,Home & Kitchen,69.0,2,Cash on Delivery,True,False,False
ORD001233,CUST00123,Salem Al Maktoum,salem.almaktoum@gmail,+971 51 5197166,Ajman,2025-09-07,,Beauty,61.05,3,Credit Card,False,True,False
